question_id,questions,class,direct_indirect,factual_opinion,is_original
4094154,"Which one is better among Bachelors in hotel management and B.Sc in hotel management?","course comp",indirect,opinion,0
4060468,"Which course is better among event management and investment management to pursue my graduate diploma?","course comp",indirect,opinion,0
4081602,"Which is a better option among hospital management and health-care management?","course comp",indirect,opinion,0
4148034,"Which is better among BBA (aviation management) and B.Sc (aviation management)?","course comp",indirect,opinion,0
4172253,"Which institute is better among Jaipuria Institute of Management, Noida and Jagannath Institute of Management, Delhi?","course comp",indirect,opinion,0
3703374,"Which is better among Pune Institute of Business Management and Indira Institute of Management Pune?","course comp",indirect,opinion,0
3581083,"Which is a better career option among agro business management and pharmaceutical management?","course comp",indirect,opinion,0
3587052,"Which is a better course among hotel management and fashion management?","course comp",indirect,opinion,0
3577158,"Which is better for management among pharmaceutical and Agro-business management?","course comp",indirect,opinion,0
3705266,"Which college is better among New Delhi Institute of Management and Pune Institute of Business Management?","course comp",indirect,opinion,0
4000694,"Which college is better among Kirloskar Institute of Management, Pune and Apeejay School of Management, Dwarka?","course comp",indirect,opinion,0
4009551,"Which course is providing better career opportunities among agribusiness management and rural management?","course comp",indirect,opinion,0
4068235,"Which institute is better amongst MITSOT, Athena School of Management and MET Institute of Management?","course comp",indirect,opinion,0
4368211,"Which one is better: Hotel / Hospitality Management or Event Management and why?","course comp",indirect,opinion,0
4367153,"Which course is better among PGDM general management and PGDM international management in terms of scope?","course comp",indirect,opinion,0
4209448,"Which one is better among Sinhgad Institute of Management, Vadgaon and Modern Wadia Institute of Management?","course comp",indirect,opinion,0
4222227,"Which college is better among Singhad Institute of Management, Vadagaon and Pillais Institute of Management?","course comp",indirect,opinion,0
4252957,"Which college is better among Guru Nanak Institute of Management and Durgadevi Saraf Institute of Management?","course comp",indirect,opinion,0
4342215,"Which one is better among fashion &amp; lifestyle business management and global luxury brand management?","course comp",indirect,opinion,0
4360627,"Which is a better option among PG Diploma in hotel management and Masters in hotel management?","course comp",indirect,opinion,0
4301911,"Which career field is better amongst hospitality management, hotel management and finance?","course comp",indirect,opinion,0
3484804,"Which college is better among ISB&amp;M, Mulshi, Pune and Sri Balaji Institute of Modern Management to pursue MBA?","course comp",indirect,opinion,0
1004028,"What is basic difference between Business Informations Systems Managment and Business Information Technology?","course comp",indirect,opinion,0
2711396,"Which is better between MBA in Real Estate and MBA in Sales and Marketing?","course comp",indirect,opinion,0
0,"Which branch should I choose between mechanical and aeronautical engineering?","course comp",indirect,opinion,1
3757093,"Which branch should I choose between mechanical and aeronautical engineering?","course comp",indirect,opinion,0
4295367,"Which branch should I choose between aeronautical and marine engineering?","course comp",indirect,opinion,0
3644398,"Which branch should I choose between mechanical engineering and CSE?","course comp",indirect,opinion,0
3509898,"I am confused between electrical, mechanical and computer engineering. Which branch should I choose between the three?","course comp",indirect,opinion,0
3586586,"What should I choose between aerospace and mechanical engineering?","course comp",indirect,opinion,0
3636305,"Which branch should I choose among agriculture and mechanical engineering?","course comp",indirect,opinion,0
3749967,"Which branch should I choose among IT, CSE and mechanical? What is the difference between CSE and IT?","course comp",indirect,opinion,0
4156994,"Which branch should I choose among mechanical engineering and IT?","course comp",indirect,opinion,0
3781549,"Which engineering branch should I choose among mechanical and automobile?","course comp",indirect,opinion,0
3925002,"What is the difference between aerospace and aeronautical engineering? Which engineering branch should I opt for in Master's?","course comp",indirect,opinion,0
4260113,"Which engineering branch shall I choose between mechanical &amp; production and mechanical &amp; automation?","course comp",indirect,opinion,0
3761224,"Which branch of engineering should I choose among aeronautical and civil engineering?","course comp",indirect,opinion,0
3625646,"Which branch should I choose between CSE or mechanical for future prospects?","course comp",indirect,opinion,0
3439031,"Which branch should I choose for my brighter career between ECE, CSE and Electrical Engineering?","course comp",indirect,opinion,0
3886682,"Which engineering branch should I choose among aerospace engineering &amp; mechanical engineering?","course comp",indirect,opinion,0
3420978,"What course should I choose between Civil and Mechanical Engineering?","course comp",indirect,opinion,0
